nome_marca,nome_modelo,ano_modelo,preco_limpo,eh_zero_km
HUSQVARNA,TC 570,2001,9641.0,False
HUSQVARNA,SVARTPILEN 801,2026,77995.0,True
HUSQVARNA,TC 85,2026,58895.0,True
HUSQVARNA,TC 85,2025,48490.0,False
HUSQVARNA,TC 85,2026,50523.0,True
HUSQVARNA,TE 150,2025,61311.0,False
HUSQVARNA,TE 150,2026,72995.0,True
HUSQVARNA,TE 250 Heritage,2026,85995.0,True
HUSQVARNA,TE 250 Heritage,2025,74311.0,False
HUSQVARNA,TE 300,2024,77499.0,False
HUSQVARNA,TE 300,2021,61643.0,False
HUSQVARNA,TE 300,2026,91000.0,True
HUSQVARNA,TE 300,2023,72809.0,False
HUSQVARNA,TE 300 Pro,2026,98960.0,True
HUSQVARNA,TE 300 Pro,2025,85327.0,False
HUSQVARNA,TE 300 Pro,2026,88924.0,True
HUSQVARNA,TE 300i Edição Rockstar,2022,67533.0,False
HUSQVARNA,TE 400,2002,8555.0,False
HUSQVARNA,TE 400,2001,7931.0,False
HUSQVARNA,TE 300,2022,66802.0,False
HUSQVARNA,TE 410,1999,6679.0,False
HUSQVARNA,TE 410 E,2000,7559.0,False
HUSQVARNA,TE 410,2000,7397.0,False
HUSQVARNA,TE 410 E,1999,6926.0,False
HUSQVARNA,TE 450,2004,10627.0,False
HUSQVARNA,TE 510,2008,15936.0,False
HUSQVARNA,TE 510,2007,15547.0,False
HUSQVARNA,TE 610,1999,7958.0,False
HUSQVARNA,TE 610,2007,18421.0,False
HUSQVARNA,TE 610,2008,19043.0,False
HUSQVARNA,TE 610,2000,8910.0,False
HUSQVARNA,TE 570,2002,10900.0,False
HUSQVARNA,TE 570,2001,9259.0,False
HUSQVARNA,TE 570,2004,11521.0,False
HUSQVARNA,TE 610 E,2000,9323.0,False
HUSQVARNA,VITPILEN 701,2018,103798.0,False
HUSQVARNA,TE 610 E,1999,8437.0,False
HUSQVARNA,WR 250,2002,7250.0,False
HUSQVARNA,WR 250,1998,5372.0,False
HUSQVARNA,WR 250,1994,3689.0,False
HUSQVARNA,WR 250,2004,8990.0,False
HUSQVARNA,WR 250,1999,5568.0,False
HUSQVARNA,WR 360,1995,3974.0,False
HUSQVARNA,WR 250,1996,4035.0,False
HUSQVARNA,WR 360,1996,4119.0,False
HUSQVARNA,WR 250,1997,4241.0,False
HUSQVARNA,WR 360,2002,10430.0,False
HUSQVARNA,WR 360,2001,9094.0,False
HUSQVARNA,WR 250,2000,6522.0,False
HUSQVARNA,WR 360,1994,3877.0,False
HUSQVARNA,WR 250,2001,6930.0,False
HUSQVARNA,WR 250,1995,3899.0,False
HUSQVARNA,WRE 125,1996,3306.0,False
HUSQVARNA,WRE 125,1995,3012.0,False
INDIAN,CHIEF CLASSIC,2016,69833.0,False
INDIAN,CHIEF CLASSIC,2015,61502.0,False
INDIAN,CHIEF,2018,65979.0,False
INDIAN,CHIEF CLASSIC,2017,76419.0,False
INDIAN,CHIEF SPRINGFIELD,2018,87537.0,False
INDIAN,CHIEF DARK HORSE,2018,71739.0,False
INDIAN,CHIEF SPRINGFIELD,2017,81311.0,False
INDIAN,CHIEF VINTAGE,2017,77755.0,False
INDIAN,CHIEFTAIN,2016,81219.0,False
INDIAN,CHIEFTAIN,2017,87862.0,False
INDIAN,CHIEFTAIN DARK HORSE,2018,104848.0,False
INDIAN,ROADMASTER,2016,87620.0,False
INDIAN,ROADMASTER,2017,94330.0,False
INDIAN,ROADMASTER,2018,109024.0,False
INDIAN,CHIEF VINTAGE,2016,75806.0,False
INDIAN,CHIEF VINTAGE,2015,69694.0,False
INDIAN,SCOUT,2015,53353.0,False
INDIAN,SCOUT,2017,62662.0,False
INDIAN,SCOUT,2018,66412.0,False
INDIAN,SCOUT,2016,54687.0,False
INDIAN,SCOUT BOBBER,2018,65143.0,False
IROS,ACTION 100 ESA,2009,1594.0,False
IROS,ACTION 100 ES,2011,2045.0,False
IROS,ACTION 100 ES,2009,1485.0,False
IROS,ACTION 100 ES,2010,1630.0,False
IROS,ACTION 100 ES,2012,2097.0,False
IROS,Brave 450 QUADRICICLO,2009,12176.0,False
IROS,Brave 450 QUADRICICLO,2010,13591.0,False
IROS,Brave 70  QUADRICICLO,2009,2822.0,False
IROS,Brave 70  QUADRICICLO,2010,2930.0,False
IROS,Brave 70  QUADRICICLO,2011,3168.0,False
IROS,MATRIX 150,2010,3783.0,False
IROS,MATRIX 150,2011,4546.0,False
IROS,Brave 150 QUADRICICLO,2011,4582.0,False
IROS,Brave 150 QUADRICICLO,2009,4027.0,False
IROS,Brave 150 QUADRICICLO,2010,4457.0,False
IROS,MOVING 125 ES,2013,3476.0,False
IROS,MOVING 125 ES,2009,1979.0,False
IROS,MOVING 125 ES,2012,2936.0,False
IROS,MOVING 125 ES,2010,2127.0,False
IROS,MOVING 125 ES,2011,2428.0,False
IROS,MATRIX 150,2009,3398.0,False
IROS,MOVING 125 ESD,2009,2052.0,False
IROS,MOVING 125 ESD,2011,2461.0,False
IROS,MOVING 125 ESD,2012,2948.0,False
IROS,MOVING 125 ESD,2010,2228.0,False
IROS,MOVING 125 ESD,2013,3484.0,False
IROS,ONE 125 ES,2013,3554.0,False
IROS,ONE 125 ES,2012,3174.0,False
IROS,ONE 125 ES,2011,2938.0,False
IROS,ONE 125 ES,2010,2520.0,False
IROS,ONE 125 ES,2009,2262.0,False
IROS,ONE 125 ESD,2009,2485.0,False
IROS,ONE 125 ESD,2010,2901.0,False
IROS,ONE 125 ESD,2011,3160.0,False
IROS,ONE 125 ESD,2013,3581.0,False
IROS,ONE 125 ESD,2012,3493.0,False
IROS,ONE 125 EX,2009,2488.0,False
IROS,ONE 125 EX,2013,3882.0,False
IROS,ONE 125 EX,2012,3763.0,False
IROS,ONE 125 EX,2011,3167.0,False
IROS,ONE 125 EX,2010,2904.0,False
IROS,VINTAGE 150,2009,3231.0,False
IROS,VINTAGE 150,2012,5200.0,False
IROS,VINTAGE 150,2010,3576.0,False
IROS,VINTAGE 150,2011,4324.0,False
IROS,WARRIOR 250 QUADRICICLO,2009,6882.0,False
IROS,WARRIOR 400 4x4 QUADRICICLO,2009,9068.0,False
IROS,WARRIOR 700 4x4 QUADRICICLO,2009,15952.0,False
JIAPENG VOLCANO,JP 150,2007,1891.0,False
JIAPENG VOLCANO,JP 110,2007,1442.0,False
JIAPENG VOLCANO,JP 150,2009,2399.0,False
JIAPENG VOLCANO,JP 150,2008,2102.0,False
JOHNNYPAG,BARHOG 300cc,2010,9507.0,False
JOHNNYPAG,PROSTREET 300cc,2010,8494.0,False
JOHNNYPAG,BARHOG 300cc,2011,9777.0,False
JOHNNYPAG,PROSTREET 300cc,2009,7744.0,False
JOHNNYPAG,SPYDER 300cc,2010,8666.0,False
JOHNNYPAG,SPYDER 300cc,2011,8891.0,False
JONNY,ATLANTIC 250cc,2011,6323.0,False
JONNY,ATLANTIC 250cc,2008,5512.0,False
JONNY,ATLANTIC 150cc,2011,4232.0,False
JONNY,ATLANTIC 150cc,2010,4128.0,False
JONNY,ATLANTIC 250cc,2009,6017.0,False
JONNY,ATLANTIC 250cc,2010,6168.0,False
JONNY,ATLANTIC 150cc,2006,3435.0,False
JONNY,ATLANTIC 150cc,2009,3703.0,False
JONNY,ATLANTIC 150cc,2008,3561.0,False
JONNY,HYPE 110cc,2012,2337.0,False
JONNY,HYPE 110cc,2009,1869.0,False
JONNY,HYPE 110cc,2011,2274.0,False
JONNY,HYPE 110cc,2007,1594.0,False
JONNY,HYPE 110cc,2008,1746.0,False
JONNY,HYPE 110cc,2010,2152.0,False
JONNY,HYPE 125cc,2012,2464.0,False
JONNY,HYPE 50cc,2011,2171.0,False
JONNY,HYPE 50cc,2010,2110.0,False
JONNY,HYPE 50cc,2013,2818.0,False
JONNY,HYPE 50cc,2014,2978.0,False
JONNY,HYPE 50cc,2012,2238.0,False
JONNY,JONNY 50 49cc,2010,2103.0,False
JONNY,JONNY 50 49cc,2013,2796.0,False
JONNY,JONNY 50 49cc,2011,2157.0,False
JONNY,JONNY 50 49cc,2008,1992.0,False
JONNY,JONNY 50 49cc,2012,2225.0,False
JONNY,Meet 50cc,2013,2369.0,False
JONNY,Meet 50cc,2014,2713.0,False
JONNY,Naked 150cc,2012,3114.0,False
JONNY,Orbit 150cc,2010,2205.0,False
JONNY,Orbit 150cc,2009,2134.0,False
JONNY,Orbit 150cc,2006,1852.0,False
JONNY,Orbit 150cc,2011,2292.0,False
JONNY,JONNY 50 49cc,2006,1270.0,False
JONNY,PEGASUS 150cc,2010,2805.0,False
JONNY,PEGASUS 150cc,2011,2933.0,False
JONNY,PEGASUS 150cc,2008,2652.0,False
JONNY,PEGASUS 150cc,2006,2364.0,False
JONNY,Orbit 150cc,2008,1977.0,False
JONNY,QUICK 150cc,2012,2713.0,False
JONNY,QUICK 150cc,2013,2882.0,False
JONNY,QUICK 150cc,2011,2545.0,False
JONNY,QUICK 150cc,2014,3123.0,False
JONNY,RACER 150cc,2013,3573.0,False
JONNY,TEXAS 150cc,2011,2655.0,False
JONNY,TEXAS 150cc,2013,3213.0,False
JONNY,TEXAS 150cc,2012,2817.0,False
JONNY,TR 150cc,2006,1890.0,False
JONNY,TR 150cc,2011,2523.0,False
JONNY,TR 150cc,2008,2062.0,False
JONNY,TR 150cc,2012,2613.0,False
JONNY,TR 150cc,2010,2375.0,False
JONNY,TR 150cc,2009,2155.0,False
JONNY,RACER 150cc,2012,3085.0,False
KAHENA,125 TOP,2006,2110.0,False
KAHENA,125 K-TOP,2009,2297.0,False
KAHENA,125 TOP,2008,2222.0,False
KAHENA,125 TOP,2007,2165.0,False
KAHENA,125 TOP,2009,2520.0,False
KAHENA,125 TOP,2010,2669.0,False
KAHENA,125 K-TOP,2010,2421.0,False
KAHENA,125 TOP,2011,2765.0,False
KAHENA,125 K-TOP,2011,2756.0,False
KAHENA,250 DUAL,2010,6190.0,False
KAHENA,250 DUAL,2009,5515.0,False
KAHENA,250 DUAL-T,2010,7030.0,False
KAHENA,250 DUAL,2011,7070.0,False
KAHENA,250 DUAL-T,2011,7233.0,False
KASINSKI,COMET 150,2013,4290.0,False
KASINSKI,COMET 150,2010,3358.0,False
KASINSKI,COMET 250cc / COMET GT 250cc,2008,6444.0,False
KASINSKI,COMET 250cc / COMET GT 250cc,2006,5769.0,False
KASINSKI,COMET 250cc / COMET GT 250cc,2010,7611.0,False
KASINSKI,COMET 250cc / COMET GT 250cc,2005,4857.0,False
KASINSKI,COMET 250cc / COMET GT 250cc,2011,9546.0,False
KASINSKI,COMET 250cc / COMET GT 250cc,2007,6286.0,False
KASINSKI,COMET 150,2011,4082.0,False
KASINSKI,COMET 250cc / COMET GT 250cc,2012,9785.0,False
KASINSKI,COMET 150,2012,4185.0,False
KASINSKI,COMET 250cc / COMET GT 250cc,2013,10542.0,False
KASINSKI,COMET GT 650,2013,15819.0,False
KASINSKI,COMET 250cc / COMET GT 250cc,2009,7425.0,False
KASINSKI,COMET GT 650R V2power,2011,15048.0,False
KASINSKI,COMET GT 650R V2power,2005,12001.0,False
KASINSKI,COMET GT 650R V2power,2006,12322.0,False
KASINSKI,COMET GT 650R V2power,2009,13716.0,False
KASINSKI,COMET GT 650,2007,7565.0,False
KASINSKI,COMET GT 650R V2power,2012,15425.0,False
KASINSKI,COMET GT 650R V2power,2007,13054.0,False
KASINSKI,COMET GT 650R V2power,2008,13381.0,False
KASINSKI,COMET GT 650R V2power,2010,14059.0,False
KASINSKI,COMET GT 650,2012,14016.0,False
KASINSKI,COMET GT-R 250cc,2008,8035.0,False
KASINSKI,COMET GT-R 250cc,2013,11058.0,False
KASINSKI,COMET GT-R 250cc,2012,10788.0,False
KASINSKI,COMET GT-R 250cc,2010,9457.0,False
KASINSKI,COMET GT-R 250cc,2011,10237.0,False
KASINSKI,COMET GT-R 250cc,2009,8382.0,False
KASINSKI,COMET GT 650R V2power,2013,16827.0,False
KASINSKI,CRUISE II 125,2003,3523.0,False
KASINSKI,CRUISE II 125,1999,2290.0,False
KASINSKI,CRUISE II 125,2000,2668.0,False
KASINSKI,CRUISE 125,1996,2018.0,False
KASINSKI,CRUISE II 125,1998,2192.0,False
KASINSKI,CRUISE II 125,1997,2137.0,False
KASINSKI,CRUISE II 125,2006,3892.0,False
KASINSKI,CRUISE II 125,2002,2821.0,False
KASINSKI,CRUISE II 125,2001,2752.0,False
KASINSKI,CRUISE 125,1994,1916.0,False
KASINSKI,CRUISE II 125,2005,3797.0,False
KASINSKI,CRUISE 125,1995,1966.0,False
KASINSKI,CRZ 150,2010,4022.0,False
KASINSKI,CRZ 150,2012,4661.0,False
KASINSKI,CRZ 150,2011,4285.0,False
KASINSKI,CRZ 150,2013,5334.0,False
KASINSKI,CRZ 150 SUPER MOTO,2010,4763.0,False
KASINSKI,CRUISE II 125,2004,3704.0,False
KASINSKI,CRZ 150 SUPER MOTO,2012,6208.0,False
KASINSKI,CRZ 150 SUPER MOTO,2011,6020.0,False
KASINSKI,CRZ 150 SUPER MOTO,2013,7356.0,False
KASINSKI,ERO PLUS 125cc,2005,2213.0,False
KASINSKI,FLASH K 150cc,2008,2895.0,False
KASINSKI,FLASH K 150cc,2006,1796.0,False
KASINSKI,FÚRIA 250cc,2003,10197.0,False
KASINSKI,FLASH K 150cc,2007,2182.0,False
KASINSKI,GF 125 SPEED,1997,1479.0,False
KASINSKI,GV 250 MIRAGE,2007,12779.0,False
KASINSKI,GV 250 MIRAGE,2002,8907.0,False
KASINSKI,GV 250 MIRAGE,2006,12467.0,False
KASINSKI,GF 125 SPEED,2001,1959.0,False
KASINSKI,GF 125 SPEED,2003,2182.0,False
KASINSKI,GF 125 SPEED,2002,2008.0,False
KASINSKI,GV 250 MIRAGE,2013,15277.0,False
KASINSKI,GV 250 MIRAGE,2009,13564.0,False
KASINSKI,GV 250 MIRAGE,2008,13233.0,False
KASINSKI,GF 125 SPEED,2004,2238.0,False
KASINSKI,GV 250 MIRAGE,2004,11640.0,False
KASINSKI,GF 125 SPEED,1999,1601.0,False
KASINSKI,GV 250 MIRAGE,2005,12027.0,False
KASINSKI,GF 125 SPEED,1998,1553.0,False
KASINSKI,GF 125 SPEED,2005,2294.0,False
KASINSKI,GV 250 MIRAGE,2001,8689.0,False
KASINSKI,GV 250 MIRAGE,2012,14609.0,False
KASINSKI,GV 250 MIRAGE,2011,14252.0,False
KASINSKI,GV 250 MIRAGE,2010,13904.0,False
KASINSKI,GF 125 SPEED,2000,1707.0,False
KASINSKI,GV 250 MIRAGE,2003,9700.0,False
KASINSKI,MIDAS FX 110cc,1998,1396.0,False
KASINSKI,MAGIK 125cc,2003,1812.0,False
KASINSKI,MAGIK 125cc,2002,1731.0,False
KASINSKI,MIDAS FX 110cc,2003,1741.0,False
KASINSKI,MIDAS FX 110cc,2004,1824.0,False
KASINSKI,MIDAS FX 110cc,2001,1652.0,False
KASINSKI,MIDAS FX 110cc,2000,1509.0,False
KASINSKI,MIDAS FX 110cc,1999,1456.0,False
KASINSKI,MIDAS FX 110cc,2002,1697.0,False
KASINSKI,MIRAGE 650 V2power,2008,13717.0,False
KASINSKI,MIRAGE 150,2013,7339.0,False
KASINSKI,MIRAGE 650 V2power,2010,18341.0,False
KASINSKI,MIRAGE 650 V2power,2009,14641.0,False
KASINSKI,MIRAGE 650 V2power,2006,12706.0,False
KASINSKI,MIRAGE 150,2011,6483.0,False
KASINSKI,MIRAGE 650 V2power,2013,20137.0,False
KASINSKI,MIRAGE 650 V2power,2011,18800.0,False
KASINSKI,MIRAGE 150,2010,6268.0,False
KASINSKI,MIRAGE 650 V2power,2012,19270.0,False
KASINSKI,MIRAGE 150,2012,7160.0,False
KASINSKI,MOTOKAR FURGÃO/ PICK-UP 174cc (1 pessoa),2002,3891.0,False
KASINSKI,MOTOKAR TAXI-KAR 174cc (4 pessoas),2002,4187.0,False
KASINSKI,MOTOKAR TAXI-KAR 174cc (4 pessoas),2004,5120.0,False
KASINSKI,MOTOKAR TAXI-KAR 174cc (4 pessoas),2003,4728.0,False
KASINSKI,MOTOKAR FURGÃO/ PICK-UP 174cc (1 pessoa),2003,4080.0,False
KASINSKI,MOTOKAR FURGÃO/ PICK-UP 174cc (1 pessoa),2004,4702.0,False
KASINSKI,PRIMA 150,2013,6410.0,False
KASINSKI,PRIMA 50,2001,1776.0,False
KASINSKI,PRIMA 150,2012,5166.0,False
KASINSKI,PRIMA 150,2011,4652.0,False
KASINSKI,PRIMA 50,2000,1649.0,False
KASINSKI,PRIMA 50,2002,1822.0,False
KASINSKI,PRIMA 50,2003,1964.0,False
KASINSKI,PRIMA 50,2005,2192.0,False
KASINSKI,PRIMA 50,2004,2019.0,False
KASINSKI,PRIMA ELECTRA 2000W (Elétrica),2010,3519.0,False
KASINSKI,PRIMA ELECTRA 2000W (Elétrica),2013,3724.0,False
KASINSKI,PRIMA ELECTRA 2000W (Elétrica),2011,3607.0,False
KASINSKI,PRIMA 50,1999,1527.0,False
KASINSKI,RX 125,2000,2777.0,False
KASINSKI,RX 125,1999,2546.0,False
KASINSKI,PRIMA RALLY 50cc,2006,2545.0,False
KASINSKI,RX 125,2001,2949.0,False
KASINSKI,PRIMA RALLY 50cc,2005,2481.0,False
KASINSKI,RX 125,2003,3789.0,False
KASINSKI,RX 125,2004,4328.0,False
KASINSKI,RX 125,2002,3221.0,False
KASINSKI,SETA 125,2009,2349.0,False
KASINSKI,SETA 125,2008,2122.0,False
KASINSKI,SETA 125,2007,1928.0,False
KASINSKI,SETA 150,2008,2243.0,False
KASINSKI,SETA 150,2009,2505.0,False
KASINSKI,SOFT 50cc,2013,3411.0,False
KASINSKI,SOFT 50cc,2011,2933.0,False
KASINSKI,SUPER CAB 100cc,1999,1928.0,False
KASINSKI,SUPER CAB 100cc,1998,1843.0,False
KASINSKI,SUPER CAB 100cc,1997,1659.0,False
KASINSKI,SUPER CAB 100cc,2001,2296.0,False
KASINSKI,SUPER CAB 100cc,2000,2051.0,False
KASINSKI,SUPER CAB 50cc,2002,1691.0,False
KASINSKI,SUPER CAB 50cc,2001,1647.0,False
KASINSKI,SUPER CAB 50cc,2006,1912.0,False
KASINSKI,SUPER CAB 50cc,1995,1107.0,False
KASINSKI,SUPER CAB 50cc,2003,1737.0,False
KASINSKI,SUPER CAB 50cc,1999,1332.0,False
KASINSKI,SUPER CAB 50cc,1997,1238.0,False
KASINSKI,SUPER CAB 50cc,1998,1292.0,False
KASINSKI,SUPER CAB 50cc,2004,1819.0,False
KASINSKI,SUPER CAB 50cc,1996,1192.0,False
KASINSKI,SUPER CAB 50cc,2000,1493.0,False
KASINSKI,SUPER CAB 50cc,2005,1865.0,False
KASINSKI,TN 125,1995,1751.0,False
KASINSKI,TN 125,1996,1814.0,False
KASINSKI,WAY 125,2008,2098.0,False
KASINSKI,WAY 125,2009,2230.0,False
KASINSKI,WIN 110,2009,2648.0,False
KASINSKI,WIN 110,2010,3140.0,False
KASINSKI,WIN 110,2013,3874.0,False
KASINSKI,WIN 110,2012,3739.0,False
KASINSKI,WIN 110,2007,2157.0,False
KASINSKI,WIN 110,2008,2359.0,False
KASINSKI,WIN 110,2006,1880.0,False
KASINSKI,WIN 110,2011,3550.0,False
KASINSKI,WIN ELECTRA 1000W (Elétrica),2012,3722.0,False
KASINSKI,WIN ELECTRA 1000W (Elétrica),2013,3866.0,False
KAWASAKI,CONCOURS14 1352cc,2008,31131.0,False
KAWASAKI,CONCOURS14 1352cc,2013,48320.0,False
KAWASAKI,CONCOURS14 1352cc,2012,44130.0,False
KAWASAKI,D-TRACKER X 250cc,2010,14214.0,False
KAWASAKI,D-TRACKER X 250cc,2011,14570.0,False
KAWASAKI,ELIMINATOR 500,2025,38360.0,False
KAWASAKI,ELIMINATOR 500,2026,42023.0,True
KAWASAKI,ELIMINATOR 500,2026,39563.0,True
KAWASAKI,ELIMINATOR 500 SE,2025,38899.0,False
KAWASAKI,ELIMINATOR 500 SE,2026,40231.0,True
KAWASAKI,ELIMINATOR 500 SE,2026,43567.0,True
KAWASAKI,ER-5 500cc,2000,11371.0,False
KAWASAKI,ER-5 500cc,1998,8114.0,False
KAWASAKI,ER-5 500cc,1999,9797.0,False
KAWASAKI,AVAJET 100cc/ CLASSIC 100cc,1997,1633.0,False
KAWASAKI,ER-6N 650cc,2014,24880.0,False
KAWASAKI,ER-6N 650cc,2015,27415.0,False
KAWASAKI,ER-6N 650cc,2017,31046.0,False
KAWASAKI,ER-6N 650cc,2009,17419.0,False
KAWASAKI,ER-6N 650cc,2011,21863.0,False
KAWASAKI,ER-6N 650cc,2012,22415.0,False
KAWASAKI,KLX 110,2009,5427.0,False
KAWASAKI,KLX 110,2023,14753.0,False
KAWASAKI,KLX 110,2026,18328.0,True
KAWASAKI,KLX 110,2021,13386.0,False
KAWASAKI,KLX 110,2025,16178.0,False
KAWASAKI,KLX 110,2020,12769.0,False
KAWASAKI,KLX 110,2010,5569.0,False
KAWASAKI,KLX 110,2022,14353.0,False
KAWASAKI,KLX 110,2024,15355.0,False
KAWASAKI,KLX 110  MONSTER,2011,5860.0,False
KAWASAKI,KLX 110  MONSTER,2009,5475.0,False
KAWASAKI,KLX 110  MONSTER,2010,5619.0,False
KAWASAKI,KLX 110R,2026,17481.0,True
KAWASAKI,ER-6N 650cc,2010,20079.0,False
KAWASAKI,KLX 110R,2026,19189.0,True
KAWASAKI,ER-6N 650cc,2013,23678.0,False
KAWASAKI,KLX 250,1994,5007.0,False
KAWASAKI,KLX 250,1995,5888.0,False
KAWASAKI,KLX 250,1996,7008.0,False
KAWASAKI,KLX 300R,2025,32665.0,False
KAWASAKI,KLX 450R,2024,41085.0,False
KAWASAKI,KLX 450R,2026,43227.0,True
KAWASAKI,KLX 450R,2021,34760.0,False
KAWASAKI,KLX 450R,2015,23922.0,False
KAWASAKI,KLX 450R,2019,33084.0,False
KAWASAKI,KLX 450R,2018,30985.0,False
KAWASAKI,KLX 450R,2023,40046.0,False
KAWASAKI,KLX 450R,2022,38307.0,False
KAWASAKI,KLX 450R,2017,29814.0,False
KAWASAKI,KLX 300R,2026,35526.0,True
KAWASAKI,KLX 300R,2026,33540.0,True
KAWASAKI,KLX 450R,2020,33912.0,False
KAWASAKI,KLX 650,1996,15005.0,False
KAWASAKI,KX 112,2025,33659.0,False
KAWASAKI,KLX 650,1994,10066.0,False
KAWASAKI,KLX 650,1995,12133.0,False
KAWASAKI,KX 112,2026,39342.0,True
KAWASAKI,KX 125,2002,4981.0,False
KAWASAKI,KX 125,2003,6090.0,False
KAWASAKI,KX 125,2001,4859.0,False
KAWASAKI,KX 250 X,2026,68738.0,True
KAWASAKI,KX 250 X,2021,38805.0,False
KAWASAKI,KX 250 X,2026,61900.0,True
KAWASAKI,KX 250 X,2023,45600.0,False
KAWASAKI,KX 250 X,2025,56707.0,False
KAWASAKI,KX 250/ 250 F,2005,10076.0,False
KAWASAKI,KX 250/ 250 F,2025,56465.0,False
KAWASAKI,KX 250/ 250 F,2013,21308.0,False
KAWASAKI,KX 250/ 250 F,2012,19779.0,False
KAWASAKI,KX 250/ 250 F,2022,41757.0,False
KAWASAKI,KX 250/ 250 F,2026,60712.0,True
KAWASAKI,KX 250/ 250 F,2021,36689.0,False
KAWASAKI,KX 250/ 250 F,2010,16018.0,False
KAWASAKI,KX 250/ 250 F,2008,13515.0,False
KAWASAKI,KX 250/ 250 F,2011,19296.0,False
KAWASAKI,KX 250/ 250 F,2015,24618.0,False
KAWASAKI,KX 250/ 250 F,2024,48457.0,False
KAWASAKI,KX 250/ 250 F,2023,43309.0,False
KAWASAKI,KX 250/ 250 F,2009,15627.0,False
KAWASAKI,KX 250/ 250 F,2016,27072.0,False
KAWASAKI,KX 250 X,2022,41781.0,False
KAWASAKI,KX 250 X,2024,48672.0,False
KAWASAKI,KX 250/ 250 F,2014,21841.0,False
KAWASAKI,KX 250/ 250 F,2002,7624.0,False
KAWASAKI,KX 250/ 250 F,2026,68138.0,True
KAWASAKI,KX 250/ 250 F,2006,11107.0,False
KAWASAKI,KX 250/ 250 F,2007,13185.0,False
KAWASAKI,KX 250/ 250 F,2001,6355.0,False
KAWASAKI,KX 450 F,2024,51776.0,False
KAWASAKI,KX 450 F,2010,20320.0,False
KAWASAKI,KX 450 F,2025,60098.0,False
KAWASAKI,KX 450 F,2011,21917.0,False
KAWASAKI,KX 450 F,2012,22466.0,False
KAWASAKI,KX 450 F,2013,24024.0,False
KAWASAKI,KX 450 F,2026,63834.0,True
KAWASAKI,KX 450 F,2014,25986.0,False
KAWASAKI,KX 450 F,2026,73184.0,True
KAWASAKI,KX 450 F,2016,28226.0,False
KAWASAKI,KX 450 F,2015,27537.0,False
KAWASAKI,KX 450 F,2006,13418.0,False
KAWASAKI,KX 450 F,2021,40717.0,False
KAWASAKI,KX 450 F,2007,13754.0,False
KAWASAKI,KX 450 F,2008,14098.0,False
KAWASAKI,KX 450 X,2021,47339.0,False
KAWASAKI,KX 450 F,2020,36357.0,False
KAWASAKI,KX 450 F,2022,42631.0,False
KAWASAKI,KX 450 F,2023,46393.0,False
KAWASAKI,KX 450 F,2009,18334.0,False
KAWASAKI,KX 450 X,2026,75137.0,True
KAWASAKI,KX 450 F,2019,35470.0,False
KAWASAKI,KX 450 X,2026,64986.0,True
KAWASAKI,KX 450 X,2025,63121.0,False
KAWASAKI,KX 450 X,2023,52238.0,False
KAWASAKI,KX 450 X,2022,48523.0,False
KAWASAKI,KX 65,2010,7704.0,False
KAWASAKI,KX 65,2009,7516.0,False
KAWASAKI,KX 65 MONSTER,2009,7831.0,False
KAWASAKI,KZ 1000 TOURING,2001,40734.0,False
KAWASAKI,KZ 1000 TOURING,2002,47709.0,False
KAWASAKI,MAXI II 100cc,1997,1147.0,False
KAWASAKI,MAXI II 100cc,1998,1241.0,False
KAWASAKI,MAXI II 100cc,1999,1273.0,False
KAWASAKI,NINJA 1000,2014,46339.0,False
KAWASAKI,NINJA 1000,2018,53646.0,False
KAWASAKI,NINJA 1000,2017,51463.0,False
KAWASAKI,NINJA 1000,2013,39728.0,False
KAWASAKI,NINJA 1000,2011,35996.0,False
KAWASAKI,NINJA 1000,2020,54982.0,False
KAWASAKI,NINJA 1000,2012,38759.0,False
KAWASAKI,NINJA 1000 TOURER,2020,57841.0,False
KAWASAKI,NINJA 1000 TOURER,2015,47514.0,False
KAWASAKI,NINJA 1000 TOURER,2018,54062.0,False
KAWASAKI,NINJA 250R,2008,10128.0,False
KAWASAKI,NINJA 250R,2010,12565.0,False
KAWASAKI,NINJA 250R,2009,11945.0,False
KAWASAKI,NINJA 250R,2012,13387.0,False
KAWASAKI,NINJA 300,2013,16988.0,False
KAWASAKI,NINJA 300,2026,31585.0,True
KAWASAKI,NINJA 300,2016,19477.0,False
KAWASAKI,NINJA 300,2017,21222.0,False
KAWASAKI,NINJA 300,2018,22659.0,False
KAWASAKI,NINJA 300,2014,18431.0,False
KAWASAKI,NINJA 300,2025,29347.0,False
KAWASAKI,NINJA 300,2026,30106.0,True
KAWASAKI,NINJA 300,2023,27889.0,False
KAWASAKI,NINJA 250R,2011,13008.0,False
KAWASAKI,NINJA 400,2019,25428.0,False
KAWASAKI,NINJA 400,2024,31473.0,False
KAWASAKI,NINJA 400,2023,30504.0,False
KAWASAKI,NINJA 400,2021,27925.0,False
KAWASAKI,NINJA 400,2020,26064.0,False
KAWASAKI,NINJA 300,2015,19001.0,False
KAWASAKI,NINJA 300,2024,28618.0,False
KAWASAKI,NINJA 500,2026,38193.0,True
KAWASAKI,NINJA 500,2026,39967.0,True
KAWASAKI,NINJA 500,2025,37225.0,False
KAWASAKI,NINJA 400,2022,28624.0,False
KAWASAKI,NINJA 650R 649cc,2018,31496.0,False
KAWASAKI,NINJA 500 SE,2026,44144.0,True
